"","word","positive","negative","freq","idf"
"587","often",0.478,0,70,5.97056586481747
"588","infection",0.476,0,130,5.67158423711175
"589","like",0.476,0,1140,3.24648325618421
"590","normand",0.522,0.046,302,5.30819034292428
"591","western",0.476,0,426,4.3195789494705
"592","cloud",0.48,0.004,486,4.56550922724205
"593","purifying",0.476,0,55,6.15288742161142
"594","tsxvzee",0.506,0.03,35,6.66371304537741
"595","carasent",0.516,0.04,79,7.38763188460411
"596","latvia",0.474,0,91,5.8697611656955
"597","ambition",0.476,0.002,755,3.72728051410471
"598","generic",0.472,0,44,7.02472639091474
"599","reserve",0.486,0.014,158,5.38953598237823
"600","recurring",0.488,0.016,285,4.83234443805431
"601","qualities",0.472,0,39,6.60487254535448
"602","increases",0.47,0,418,4.22797541939588
"603","metallurgical",0.472,0.002,68,6.90212406882241
"604","onto",0.476,0.006,89,5.81641518499021
"605","sugar",0.5,0.03,30,6.82801609666869
"606","drilling",0.58,0.11,3453,3.15806465244027
"607","heidiarnesenthinfilmno",0.47,0,13,7.59527124938236
"608","marketleading",0.468,0,65,6.00133752348422
"609","oncos",0.592,0.124,366,5.95552798745293
"610","county",0.468,0,293,4.91847359178425
"611","temperature",0.474,0.008,115,5.76577145217145
"612","continuation",0.466,0,332,4.40764796801826
"613","systematically",0.47,0.004,27,6.86438374083956
"614","lokotech",0.502,0.038,26,7.38763188460411
"615","science",0.464,0,371,4.54709250045582
"616","care",0.47,0.006,664,4.12953534658263
"617","flex",0.58,0.118,319,5.58550962834051
"618","integrates",0.462,0,115,5.49678151273183
"619","igc",0.486,0.024,93,6.82801609666869
"620","fossekompani",0.49,0.03,141,6.54930269419967
"621","huddlestocks",0.47,0.01,79,6.60487254535448
"622","realtime",0.46,0,148,5.4240221584494
"623","estate",0.496,0.036,550,4.28528987599186
"624","akofs",0.462,0.002,55,7.59527124938236
"625","kvaerner",0.458,0,66,6.289019595936
"626","molten",0.458,0,33,7.67531395705589
"627","indias",0.458,0,41,7.11569816912047
"628","newly",0.456,0,287,4.5957001995212
"629","shareholderelected",0.456,0,90,6.01708588045236
"630","confidence",0.456,0,410,4.20438323737906
"631","oncolytic",0.508,0.052,119,5.81641518499021
"632","allow",0.454,0,507,4.00961783839761
"633","arendals",0.492,0.038,147,6.49665896071425
"634","display",0.454,0,154,5.33993904123886
"635","craft",0.47,0.016,47,7.21578162767745
"636","advantage",0.456,0.002,269,4.69216046570876
"637","concentrated",0.454,0,60,6.08268316293817
"638","apptix",0.466,0.014,75,7.45217040574168
"639","automated",0.452,0,240,4.80836247336783
"640","user",0.456,0.004,656,3.89872892252285
"641","now",0.462,0.01,4339,2.01177494060066
"642","periods",0.458,0.006,189,5.01272613003044
"643","efficiency",0.45,0,1027,3.37463296183596
"644","merger",0.456,0.006,1065,4.33422049946344
"645","pyongtaek",0.45,0,19,7.21578162767745
"646","arena",0.448,0,52,6.60487254535448
"647","stenejohansen",0.51,0.062,31,7.11569816912047
"648","next",0.6,0.152,3746,2.72066129771057
"649","forefront",0.448,0,94,5.68288379236569
"650","inhalation",0.448,0,23,7.52116327722863
"651","bring",0.446,0,596,3.88923217498559
"652","convert",0.446,0,405,4.40764796801826
"653","explored",0.448,0.002,34,6.66371304537741
"654","facilities",0.454,0.008,1531,3.09631664537182
"655","rasmussengruppen",0.448,0.002,21,7.38763188460411
"656","fingerprints",0.444,0,31,6.75902322518174
"657","hoff",0.444,0,134,5.57525312817332
"658","wide",0.444,0,841,3.52821882944826
"659","great",0.444,0,1106,3.29328732238201
"660","economic",0.446,0.004,559,3.96174189035158
"661","firms",0.442,0,79,5.89754072980258
"662","law",0.448,0.006,433,4.30801812706942
"663","microsoft",0.456,0.014,235,5.53524779355962
"664","saugbrugs",0.492,0.05,103,7.38763188460411
"665","afk",0.456,0.016,83,7.11569816912047
"666","key",0.442,0.002,2884,2.39762455830382
"667","towards",0.448,0.008,1521,2.97938940779934
"668","frame",0.44,0,445,4.75304883538377
"669","bacteria",0.464,0.024,31,7.06917815348558
"670","engineers",0.442,0.002,119,5.53524779355962
"671","addresses",0.438,0,65,6.01708588045236
"672","level",0.438,0,1145,3.3027065442985
"673","effectiveness",0.438,0,53,6.26840030873327
"674","prepare",0.464,0.028,150,5.18348686442332
"675","geos",0.5,0.064,32,7.32700726278768
"676","household",0.436,0,33,6.90212406882241
"677","growout",0.434,0,29,7.1644883332899
"678","permits",0.434,0,267,4.89753041793901
"679","targovax",0.534,0.1,438,5.14294077002897
"680","platforms",0.444,0.01,468,4.29092369371012
"681","iceland",0.434,0,106,6.22839497411957
"682","variation",0.434,0,25,7.21578162767745
"683","confident",0.434,0.002,491,4.00324162125834
"684","resilience",0.432,0,48,6.37603097292563
"685","proving",0.43,0,54,6.18992869329177
"686","steel",0.444,0.014,359,4.84701462780211
"687","strategically",0.43,0,221,4.78958257871623
"688","utility",0.432,0.002,147,5.33190686954159
"689","command",0.43,0,67,6.289019595936
"690","creation",0.428,0,416,4.25485875878932
"691","garbage",0.428,0,20,7.21578162767745
"692","loa",0.44,0.012,53,6.72623340235875
"693","suited",0.43,0.002,138,5.29268615638831
"694","oems",0.436,0.008,289,4.68794993317242
"695","productivity",0.428,0,237,4.82268252714258
"696","outlined",0.428,0,93,5.62762111369064
"697","fabrication",0.428,0,106,5.76577145217145
"698","deployed",0.428,0.002,337,4.62683111811637
"699","much",0.426,0,316,4.45977703345321
"700","iso",0.5,0.074,205,5.3160335203853
"701","initial",0.426,0.002,933,3.51383009199616
"702","samples",0.438,0.014,100,5.84273249330758
"703","wilhelmsen",0.484,0.06,619,4.97283480100314
"704","featured",0.424,0,28,6.82801609666869
"705","höegh",0.466,0.042,143,6.31007300513383
"706","doubled",0.424,0,43,6.49665896071425
"707","nios",0.452,0.028,37,7.21578162767745
"708","publicly",0.424,0.002,570,3.83586164446258
"709","perspective",0.422,0,132,5.3160335203853
"710","coal",0.424,0.002,55,6.52263444711751
"711","honored",0.42,0,88,5.71756935035358
"712","antigens",0.428,0.008,110,5.75350135957964
"713","tcell",0.428,0.008,113,5.74137999904729
"714","contributing",0.418,0,244,4.68375705491238
"715","immune",0.488,0.07,537,4.67542367335324
"716","municipalities",0.418,0,170,5.26987147862214
"717","stored",0.42,0.002,47,6.37603097292563
"718","becoming",0.418,0,285,4.56550922724205
"719","ammonia",0.418,0,257,5.70587331059038
"720","transported",0.418,0,108,5.60634371524335
"721","affordable",0.416,0,154,5.33190686954159
"722","demands",0.416,0,110,5.5550504208558
"723","multilateral",0.448,0.032,63,6.0330862217988
"724","patented",0.416,0,875,3.50735757749055
"725","treatments",0.42,0.004,115,5.79077275437687
"726","combined",0.422,0.006,1427,3.05772125106924
"727","testing",0.432,0.016,581,4.20179591381411
"728","proves",0.416,0,83,5.74137999904729
"729","balances",0.416,0,34,6.63386008222773
"730","kyotos",0.426,0.01,19,7.59527124938236
"731","receptor",0.438,0.024,50,6.82801609666869
"732","tags",0.418,0.004,245,5.59587241537606
"733","maritime",0.424,0.01,1456,3.55357042064568
"734","propulsion",0.47,0.056,183,5.58550962834051
"735","log",0.412,0,74,5.98583333694826
"736","papers",0.412,0,31,6.82801609666869
"737","aker",0.46,0.05,3872,3.47811200939408
"738","linköping",0.41,0,96,5.60634371524335
"739","sought",0.426,0.016,52,6.24819760141575
"740","rather",0.414,0.004,65,5.98583333694826
"741","betting",0.458,0.05,145,6.22839497411957
"742","highvalue",0.41,0.002,151,5.20439354924263
"743","initially",0.42,0.014,262,4.64679186067891
"744","solve",0.41,0.004,146,5.20439354924263
"745","welcome",0.406,0,486,4.02033605461764
"746","awarded",0.42,0.014,1856,2.89199758568433
"747","intelligent",0.412,0.006,175,5.14294077002897
"748","igamingcloud",0.424,0.018,38,6.86438374083956
"749","proposition",0.432,0.026,123,5.4240221584494
"750","touchless",0.404,0,36,7.02472639091474
"751","contains",0.406,0.002,329,4.41082762093564
"752","activation",0.484,0.08,104,6.0330862217988
"753","signals",0.404,0,46,6.35355811707357
"754","hydrocarbons",0.49,0.086,319,4.46648846804119
"755","raises",0.404,0,21,7.11569816912047
"756","healthy",0.422,0.02,204,5.05427513294331
"757","life",0.406,0.004,656,3.95163058074726
"758","rolltoroll",0.408,0.006,23,7.26984884894773
"759","securet",0.412,0.01,17,7.32700726278768
"760","broaden",0.4,0,55,6.20897688826247
"761","demonstrate",0.4,0,213,4.89236244778056
"762","functional",0.402,0.002,104,5.60634371524335
"763","geophysical",0.456,0.056,701,3.86311128690996
"764","holmøy",0.402,0.002,57,6.42255098856052
"765","leukaemia",0.404,0.004,46,6.49665896071425
"766","tangible",0.4,0,63,6.11716933900934
"767","inherent",0.398,0,107,5.48739177238199
"768","statoil",0.414,0.016,566,4.70489949148619
"769","public",0.422,0.024,2044,2.83047091780238
"770","goods",0.414,0.016,413,4.44319290543767
"771","expanded",0.398,0,259,4.71348323517758
"772","gather",0.398,0,34,6.66371304537741
"773","pharmacies",0.398,0,45,6.72623340235875
"774","aka",0.398,0,15,7.59527124938236
"775","jet",0.396,0,37,6.75902322518174
"776","scalable",0.396,0,367,4.31089582689703
"777","sustained",0.396,0,48,6.52263444711751
"778","lease",0.406,0.01,695,4.13919725749437
"779","continual",0.414,0.018,23,7.02472639091474
"780","wikborg",0.4,0.004,44,6.37603097292563
"781","crime",0.41,0.016,40,6.69448470404417
"782","sustainable",0.396,0.002,2244,2.75350987666625
"783","three",0.398,0.004,2548,2.56182127751993
"784","plays",0.394,0,67,5.98583333694826
"785","control",0.438,0.046,1628,3.12407211309336
"786","norske",0.454,0.062,1455,4.48346680457561
"787","recovered",0.394,0.002,107,5.89754072980258
"788","readers",0.462,0.07,84,6.18992869329177
"789","conocophillips",0.422,0.03,71,6.3315792103548
"790","children",0.392,0,145,5.64936110032704
"791","bgb",0.418,0.028,82,6.82801609666869
"792","biogas",0.392,0.002,193,5.12326800443026
"793","come",0.39,0,536,3.93764433877252
"794","continuous",0.41,0.02,289,4.57672429806219
"795","lean",0.39,0,48,6.31007300513383
"796","wellestablished",0.392,0.002,87,5.76577145217145
"797","otcqx",0.39,0.002,159,5.50626025668637
"798","pilot",0.448,0.06,407,4.70918215327819
"799","rov",0.388,0,151,5.60634371524335
"800","acquisition",0.422,0.034,3710,2.46856378403335
"801","slots",0.388,0,41,7.21578162767745
"802","brands",0.402,0.016,599,4.30801812706942
"803","mining",0.446,0.06,2224,3.88734360029773
"804","deliveries",0.39,0.004,779,3.81986130311614
"805","ganger",0.386,0,58,7.02472639091474
"806","operational",0.392,0.008,1680,3.0189754844934
"807","straume",0.384,0,71,6.57670166838778
"808","additional",0.394,0.01,3368,2.20584833431203
"809","institute",0.406,0.022,225,4.98973661180574
"810","numerous",0.384,0,155,5.16300833307978
"811","commissions",0.382,0,75,6.13486891610874
"812","electrolyzers",0.382,0,32,7.1644883332899
"813","vow",0.522,0.14,889,5.71756935035358
"814","weather",0.382,0,86,5.8035117801543
"815","tlens",0.478,0.096,105,6.0330862217988
"816","specializing",0.408,0.026,147,5.18348686442332
"817","lab",0.38,0,97,6.17123656027962
"818","metal",0.394,0.014,123,5.77819397217001
"819","solvency",0.38,0,105,6.09977759629747
"820","rankings",0.38,0,15,7.45217040574168
"821","anticd",0.42,0.042,27,7.21578162767745
"822","package",0.384,0.006,209,5.09762557381693
"823","solstadfarstad",0.448,0.07,38,7.11569816912047
"824","forces",0.388,0.01,271,4.94528484923491
"825","lundin",0.376,0,113,5.88355448782784
"826","sso",0.376,0,45,6.54930269419967
"827","monitor",0.402,0.026,151,5.3160335203853
"828","portugal",0.376,0.002,82,6.31007300513383
"829","providing",0.376,0.002,1274,3.13379379814426
"830","axl",0.534,0.162,411,6.20897688826247
"831","hiddn",0.562,0.19,244,6.17123656027962
"832","contributes",0.372,0,100,5.61692582457389
"833","geoservices",0.39,0.018,591,4.22532641122431
"834","intensity",0.38,0.008,60,6.35355811707357
"835","meter",0.374,0.002,83,5.94071290166779
"836","establish",0.372,0,518,3.99690580280925
"837","société",0.372,0,24,7.1644883332899
"838","mbqkg",0.38,0.008,32,7.67531395705589
"839","distributing",0.37,0,40,6.47134115272996
"840","intend",0.372,0.002,184,4.97283480100314
"841","positive",0.374,0.004,1366,3.13468229220537
"842","seamless",0.374,0.004,143,5.26238080689298
"843","specifications",0.412,0.042,105,5.59587241537606
"844","occur",0.378,0.008,149,5.20439354924263
"845","bors",0.4,0.03,172,5.01855705034123
"846","reaching",0.374,0.004,176,5.03625662744063
"847","bidder",0.372,0.002,30,7.02472639091474
"848","subjects",0.37,0,48,6.49665896071425
"849","purchase",0.382,0.014,2504,2.77251136776285
"850","summons",0.44,0.072,342,4.80363433217188
"851","customized",0.368,0,78,5.84273249330758
"852","beer",0.374,0.006,63,7.45217040574168
"853","enrolment",0.374,0.006,64,6.69448470404417
"854","tanks",0.376,0.008,96,5.89754072980258
"855","arms",0.378,0.012,25,7.02472639091474
"856","data",0.448,0.082,4691,2.62706179938833
"857","military",0.366,0,101,6.00133752348422
"858","beautiful",0.366,0,30,6.98216677649595
"859","corresponds",0.364,0,130,5.3160335203853
"860","measuring",0.364,0,59,6.57670166838778
"861","pioneering",0.368,0.004,167,5.14294077002897
"862","resistant",0.368,0.004,68,6.24819760141575
"863","selfcontained",0.382,0.018,18,7.26984884894773
"864","spinoff",0.364,0,104,5.54510009000263
"865","wells",0.414,0.05,631,4.36416285607852
"866","administration",0.368,0.004,608,3.92189598180439
"867","base",0.372,0.008,1021,3.43398720448515
"868","martinhydrogenprocom",0.366,0.002,15,7.45217040574168
"869","everything",0.362,0,231,4.78958257871623
"870","onwards",0.388,0.026,83,5.75350135957964
"871","serves",0.362,0,258,4.64679186067891
"872","cash",0.38,0.02,2692,2.69973030101856
"873","rental",0.36,0,185,5.28502328364274
"874","residual",0.382,0.022,63,6.11716933900934
"875","optimize",0.36,0,242,4.73087497788945
"876","incurred",0.394,0.034,70,6.01708588045236
"877","rigorous",0.368,0.008,34,6.69448470404417
"878","communicated",0.388,0.03,466,4.10578126057452
"879","endpoint",0.36,0.002,43,6.82801609666869
"880","sap",0.368,0.01,169,5.88355448782784
"881","lens",0.364,0.006,61,6.04934674267058
"882","prevent",0.374,0.016,100,5.63843202979485
"883","employing",0.374,0.016,38,6.54930269419967
"884","cooperation",0.356,0,1065,3.44605007693442
"885","flexible",0.378,0.022,718,3.85577180442191
"886","invested",0.36,0.004,162,5.15627430089843
"887","parties",0.362,0.006,1312,3.21036415184312
"888","robotics",0.448,0.092,105,6.15288742161142
"889","five",0.356,0,1139,3.26961148669673
"890","improving",0.356,0,324,4.46312712033849
"891","combining",0.362,0.006,292,4.58427150369758
"892","electrolysis",0.356,0,80,5.91172536479453
"893","computing",0.432,0.076,230,5.61692582457389
"894","vital",0.366,0.01,153,5.20439354924263
"895","facilitating",0.36,0.004,55,6.15288742161142
"896","cutoff",0.356,0,38,6.98216677649595
"897","exists",0.356,0,20,7.1644883332899
"898","difference",0.366,0.012,87,5.72940380800058
"899","digitizing",0.356,0.002,32,6.72623340235875
"900","forecasted",0.354,0,39,6.54930269419967
"901","osezena",0.368,0.014,48,6.31007300513383
"902","regulated",0.404,0.05,575,3.93963043674415
"903","tumours",0.37,0.016,59,6.57670166838778
"904","india",0.398,0.044,620,4.32249015967795
"905","wallenius",0.424,0.07,387,5.39804667204614
"906","joacimholterlifecareno",0.38,0.026,40,6.47134115272996
"907","delta",0.362,0.008,46,6.94134478197569
"908","cubic",0.352,0,86,5.82948726655756
"909","gesture",0.352,0,113,5.77819397217001
"910","natural",0.378,0.026,1157,3.66043356618804
"911","scenarios",0.37,0.018,46,6.60487254535448
"912","supporting",0.356,0.004,655,3.74676164967654
"913","webinar",0.356,0.004,128,6.06587604462179
"914","positively",0.362,0.01,97,5.60634371524335
"915","crop",0.362,0.01,176,5.38109711373236
"916","aim",0.354,0.004,604,3.86495460540425
"917","deferred",0.352,0.002,102,5.95552798745293
"918","infozwipecom",0.35,0,12,7.67531395705589
"919","packaging",0.378,0.028,313,5.06647040603713
"920","secretary",0.35,0,94,5.67158423711175
"921","webstep",0.36,0.01,219,5.84273249330758
"922","løkke",0.4,0.05,168,5.64936110032704
"923","phases",0.35,0,192,5.01855705034123
"924","demonstration",0.46,0.11,140,5.54510009000263
"925","benchmark",0.35,0.002,76,6.20897688826247
"926","endorsement",0.348,0,33,6.72623340235875
"927","intuitive",0.348,0,108,5.54510009000263
"928","african",0.374,0.026,188,5.30040820248222
"929","gambling",0.414,0.068,103,6.37603097292563
"930","custody",0.364,0.018,76,6.69448470404417
"931","experiences",0.352,0.006,467,4.1940738677202
"932","harvesting",0.356,0.01,106,5.82948726655756
"933","volue",0.422,0.076,262,6.31007300513383
"934","upon",0.358,0.012,1098,3.27778313584605
"935","endúr",0.512,0.166,495,5.40663041573753
"936","orphan",0.346,0,113,5.79077275437687
"937","charging",0.364,0.02,212,5.68288379236569
"938","hcm",0.348,0.004,86,5.92611410224663
"939","jakarta",0.344,0,25,7.11569816912047
"940","powerful",0.344,0,154,5.21857818423459
"941","produced",0.344,0,513,4.0894828788414
"942","carriers",0.38,0.036,631,4.38566906129948
"943","almås",0.44,0.096,72,6.42255098856052
"944","humans",0.412,0.068,53,6.39902049115033
"945","endusers",0.356,0.012,49,6.35355811707357
"946","nonrecourse",0.344,0.002,30,6.79292477685742
"947","oilfield",0.452,0.11,120,5.81641518499021
"948","pembrolizumab",0.36,0.018,87,6.54930269419967
"949","refueling",0.35,0.008,103,5.94071290166779
"950","transmission",0.342,0,89,5.92611410224663
"951","targeted",0.342,0.002,497,4.12953534658263
"952","deploy",0.34,0,196,4.94528484923491
"953","nations",0.34,0,108,5.53524779355962
"954","shipping",0.394,0.054,2141,3.14450818635666
"955","serviced",0.34,0,23,7.02472639091474
