"word","positive","negative","freq","idf"
"concentrated",0.454,0,60,6.08268316293817
"apptix",0.466,0.014,75,7.45217040574168
"automated",0.452,0,240,4.80836247336783
"user",0.456,0.004,656,3.89872892252285
"now",0.462,0.01,4339,2.01177494060066
"periods",0.458,0.006,189,5.01272613003044
"efficiency",0.45,0,1027,3.37463296183596
"merger",0.456,0.006,1065,4.33422049946344
"pyongtaek",0.45,0,19,7.21578162767745
"arena",0.448,0,52,6.60487254535448
"stenejohansen",0.51,0.062,31,7.11569816912047
"next",0.6,0.152,3746,2.72066129771057
"forefront",0.448,0,94,5.68288379236569
"inhalation",0.448,0,23,7.52116327722863
"bring",0.446,0,596,3.88923217498559
"convert",0.446,0,405,4.40764796801826
"explored",0.448,0.002,34,6.66371304537741
"facilities",0.454,0.008,1531,3.09631664537182
"rasmussengruppen",0.448,0.002,21,7.38763188460411
"fingerprints",0.444,0,31,6.75902322518174
"hoff",0.444,0,134,5.57525312817332
"wide",0.444,0,841,3.52821882944826
"great",0.444,0,1106,3.29328732238201
"economic",0.446,0.004,559,3.96174189035158
"firms",0.442,0,79,5.89754072980258
"law",0.448,0.006,433,4.30801812706942
"microsoft",0.456,0.014,235,5.53524779355962
"saugbrugs",0.492,0.05,103,7.38763188460411
"afk",0.456,0.016,83,7.11569816912047
"key",0.442,0.002,2884,2.39762455830382
"towards",0.448,0.008,1521,2.97938940779934
"frame",0.44,0,445,4.75304883538377
"bacteria",0.464,0.024,31,7.06917815348558
"engineers",0.442,0.002,119,5.53524779355962
"addresses",0.438,0,65,6.01708588045236
"level",0.438,0,1145,3.3027065442985
"effectiveness",0.438,0,53,6.26840030873327
"prepare",0.464,0.028,150,5.18348686442332
"geos",0.5,0.064,32,7.32700726278768
"household",0.436,0,33,6.90212406882241
"growout",0.434,0,29,7.1644883332899
"permits",0.434,0,267,4.89753041793901
"targovax",0.534,0.1,438,5.14294077002897
"platforms",0.444,0.01,468,4.29092369371012
"iceland",0.434,0,106,6.22839497411957
"variation",0.434,0,25,7.21578162767745
"confident",0.434,0.002,491,4.00324162125834
"resilience",0.432,0,48,6.37603097292563
"proving",0.43,0,54,6.18992869329177
"steel",0.444,0.014,359,4.84701462780211
"strategically",0.43,0,221,4.78958257871623
"utility",0.432,0.002,147,5.33190686954159
"command",0.43,0,67,6.289019595936
"creation",0.428,0,416,4.25485875878932
"garbage",0.428,0,20,7.21578162767745
"loa",0.44,0.012,53,6.72623340235875
"suited",0.43,0.002,138,5.29268615638831
"oems",0.436,0.008,289,4.68794993317242
"productivity",0.428,0,237,4.82268252714258
"outlined",0.428,0,93,5.62762111369064
"fabrication",0.428,0,106,5.76577145217145
"deployed",0.428,0.002,337,4.62683111811637
"much",0.426,0,316,4.45977703345321
"iso",0.5,0.074,205,5.3160335203853
"initial",0.426,0.002,933,3.51383009199616
"samples",0.438,0.014,100,5.84273249330758
"wilhelmsen",0.484,0.06,619,4.97283480100314
"featured",0.424,0,28,6.82801609666869
"höegh",0.466,0.042,143,6.31007300513383
"doubled",0.424,0,43,6.49665896071425
"nios",0.452,0.028,37,7.21578162767745
"publicly",0.424,0.002,570,3.83586164446258
"perspective",0.422,0,132,5.3160335203853
"coal",0.424,0.002,55,6.52263444711751
"honored",0.42,0,88,5.71756935035358
"antigens",0.428,0.008,110,5.75350135957964
"tcell",0.428,0.008,113,5.74137999904729
"contributing",0.418,0,244,4.68375705491238
"immune",0.488,0.07,537,4.67542367335324
"municipalities",0.418,0,170,5.26987147862214
"stored",0.42,0.002,47,6.37603097292563
"becoming",0.418,0,285,4.56550922724205
"ammonia",0.418,0,257,5.70587331059038
"transported",0.418,0,108,5.60634371524335
"affordable",0.416,0,154,5.33190686954159
"demands",0.416,0,110,5.5550504208558
"multilateral",0.448,0.032,63,6.0330862217988
"patented",0.416,0,875,3.50735757749055
"treatments",0.42,0.004,115,5.79077275437687
"combined",0.422,0.006,1427,3.05772125106924
"testing",0.432,0.016,581,4.20179591381411
"proves",0.416,0,83,5.74137999904729
"balances",0.416,0,34,6.63386008222773
"kyotos",0.426,0.01,19,7.59527124938236
"receptor",0.438,0.024,50,6.82801609666869
"tags",0.418,0.004,245,5.59587241537606
"maritime",0.424,0.01,1456,3.55357042064568
"propulsion",0.47,0.056,183,5.58550962834051
"log",0.412,0,74,5.98583333694826
"papers",0.412,0,31,6.82801609666869
"aker",0.46,0.05,3872,3.47811200939408
"linköping",0.41,0,96,5.60634371524335
"sought",0.426,0.016,52,6.24819760141575
"rather",0.414,0.004,65,5.98583333694826
"betting",0.458,0.05,145,6.22839497411957
"highvalue",0.41,0.002,151,5.20439354924263
"initially",0.42,0.014,262,4.64679186067891
"solve",0.41,0.004,146,5.20439354924263
"welcome",0.406,0,486,4.02033605461764
"awarded",0.42,0.014,1856,2.89199758568433
"intelligent",0.412,0.006,175,5.14294077002897
"igamingcloud",0.424,0.018,38,6.86438374083956
"proposition",0.432,0.026,123,5.4240221584494
"touchless",0.404,0,36,7.02472639091474
"contains",0.406,0.002,329,4.41082762093564
"activation",0.484,0.08,104,6.0330862217988
"signals",0.404,0,46,6.35355811707357
"hydrocarbons",0.49,0.086,319,4.46648846804119
"raises",0.404,0,21,7.11569816912047
"healthy",0.422,0.02,204,5.05427513294331
"life",0.406,0.004,656,3.95163058074726
"rolltoroll",0.408,0.006,23,7.26984884894773
"securet",0.412,0.01,17,7.32700726278768
"broaden",0.4,0,55,6.20897688826247
"demonstrate",0.4,0,213,4.89236244778056
"functional",0.402,0.002,104,5.60634371524335
"geophysical",0.456,0.056,701,3.86311128690996
"holmøy",0.402,0.002,57,6.42255098856052
"leukaemia",0.404,0.004,46,6.49665896071425
"tangible",0.4,0,63,6.11716933900934
"inherent",0.398,0,107,5.48739177238199
"statoil",0.414,0.016,566,4.70489949148619
"public",0.422,0.024,2044,2.83047091780238
"goods",0.414,0.016,413,4.44319290543767
"expanded",0.398,0,259,4.71348323517758
"gather",0.398,0,34,6.66371304537741
"pharmacies",0.398,0,45,6.72623340235875
"aka",0.398,0,15,7.59527124938236
"jet",0.396,0,37,6.75902322518174
"scalable",0.396,0,367,4.31089582689703
"sustained",0.396,0,48,6.52263444711751
"lease",0.406,0.01,695,4.13919725749437
"continual",0.414,0.018,23,7.02472639091474
"wikborg",0.4,0.004,44,6.37603097292563
"crime",0.41,0.016,40,6.69448470404417
"sustainable",0.396,0.002,2244,2.75350987666625
"three",0.398,0.004,2548,2.56182127751993
"plays",0.394,0,67,5.98583333694826
"control",0.438,0.046,1628,3.12407211309336
"norske",0.454,0.062,1455,4.48346680457561
"recovered",0.394,0.002,107,5.89754072980258
"readers",0.462,0.07,84,6.18992869329177
"conocophillips",0.422,0.03,71,6.3315792103548
"children",0.392,0,145,5.64936110032704
"bgb",0.418,0.028,82,6.82801609666869
"biogas",0.392,0.002,193,5.12326800443026
"come",0.39,0,536,3.93764433877252
"continuous",0.41,0.02,289,4.57672429806219
"lean",0.39,0,48,6.31007300513383
"wellestablished",0.392,0.002,87,5.76577145217145
"otcqx",0.39,0.002,159,5.50626025668637
"pilot",0.448,0.06,407,4.70918215327819
"rov",0.388,0,151,5.60634371524335
"acquisition",0.422,0.034,3710,2.46856378403335
"slots",0.388,0,41,7.21578162767745
"brands",0.402,0.016,599,4.30801812706942
"mining",0.446,0.06,2224,3.88734360029773
"deliveries",0.39,0.004,779,3.81986130311614
"ganger",0.386,0,58,7.02472639091474
"operational",0.392,0.008,1680,3.0189754844934
"straume",0.384,0,71,6.57670166838778
"additional",0.394,0.01,3368,2.20584833431203
"institute",0.406,0.022,225,4.98973661180574
"numerous",0.384,0,155,5.16300833307978
"commissions",0.382,0,75,6.13486891610874
"electrolyzers",0.382,0,32,7.1644883332899
"vow",0.522,0.14,889,5.71756935035358
"weather",0.382,0,86,5.8035117801543
"tlens",0.478,0.096,105,6.0330862217988
"specializing",0.408,0.026,147,5.18348686442332
"lab",0.38,0,97,6.17123656027962
"metal",0.394,0.014,123,5.77819397217001
"solvency",0.38,0,105,6.09977759629747
"rankings",0.38,0,15,7.45217040574168
"anticd",0.42,0.042,27,7.21578162767745
"package",0.384,0.006,209,5.09762557381693
"solstadfarstad",0.448,0.07,38,7.11569816912047
"forces",0.388,0.01,271,4.94528484923491
"lundin",0.376,0,113,5.88355448782784
"sso",0.376,0,45,6.54930269419967
"monitor",0.402,0.026,151,5.3160335203853
"portugal",0.376,0.002,82,6.31007300513383
"providing",0.376,0.002,1274,3.13379379814426
"axl",0.534,0.162,411,6.20897688826247
"hiddn",0.562,0.19,244,6.17123656027962
"contributes",0.372,0,100,5.61692582457389
"geoservices",0.39,0.018,591,4.22532641122431
"intensity",0.38,0.008,60,6.35355811707357
"meter",0.374,0.002,83,5.94071290166779
"establish",0.372,0,518,3.99690580280925
"société",0.372,0,24,7.1644883332899
"mbqkg",0.38,0.008,32,7.67531395705589
"distributing",0.37,0,40,6.47134115272996
"intend",0.372,0.002,184,4.97283480100314
"positive",0.374,0.004,1366,3.13468229220537
"seamless",0.374,0.004,143,5.26238080689298
"specifications",0.412,0.042,105,5.59587241537606
"occur",0.378,0.008,149,5.20439354924263
"bors",0.4,0.03,172,5.01855705034123
"reaching",0.374,0.004,176,5.03625662744063
"bidder",0.372,0.002,30,7.02472639091474
"subjects",0.37,0,48,6.49665896071425
"purchase",0.382,0.014,2504,2.77251136776285
"summons",0.44,0.072,342,4.80363433217188
"customized",0.368,0,78,5.84273249330758
"beer",0.374,0.006,63,7.45217040574168
"enrolment",0.374,0.006,64,6.69448470404417
"tanks",0.376,0.008,96,5.89754072980258
"arms",0.378,0.012,25,7.02472639091474
"data",0.448,0.082,4691,2.62706179938833
"military",0.366,0,101,6.00133752348422
"beautiful",0.366,0,30,6.98216677649595
"corresponds",0.364,0,130,5.3160335203853
"measuring",0.364,0,59,6.57670166838778
"pioneering",0.368,0.004,167,5.14294077002897
"resistant",0.368,0.004,68,6.24819760141575
"selfcontained",0.382,0.018,18,7.26984884894773
"spinoff",0.364,0,104,5.54510009000263
"wells",0.414,0.05,631,4.36416285607852
"administration",0.368,0.004,608,3.92189598180439
"base",0.372,0.008,1021,3.43398720448515
"martinhydrogenprocom",0.366,0.002,15,7.45217040574168
"everything",0.362,0,231,4.78958257871623
"onwards",0.388,0.026,83,5.75350135957964
"serves",0.362,0,258,4.64679186067891
"cash",0.38,0.02,2692,2.69973030101856
"rental",0.36,0,185,5.28502328364274
"residual",0.382,0.022,63,6.11716933900934
"optimize",0.36,0,242,4.73087497788945
"incurred",0.394,0.034,70,6.01708588045236
"rigorous",0.368,0.008,34,6.69448470404417
"communicated",0.388,0.03,466,4.10578126057452
"endpoint",0.36,0.002,43,6.82801609666869
"sap",0.368,0.01,169,5.88355448782784
"lens",0.364,0.006,61,6.04934674267058
"prevent",0.374,0.016,100,5.63843202979485
"employing",0.374,0.016,38,6.54930269419967
"cooperation",0.356,0,1065,3.44605007693442
"flexible",0.378,0.022,718,3.85577180442191
"invested",0.36,0.004,162,5.15627430089843
"parties",0.362,0.006,1312,3.21036415184312
"robotics",0.448,0.092,105,6.15288742161142
"five",0.356,0,1139,3.26961148669673
"improving",0.356,0,324,4.46312712033849
"combining",0.362,0.006,292,4.58427150369758
"electrolysis",0.356,0,80,5.91172536479453
"computing",0.432,0.076,230,5.61692582457389
"vital",0.366,0.01,153,5.20439354924263
"facilitating",0.36,0.004,55,6.15288742161142
"cutoff",0.356,0,38,6.98216677649595
"exists",0.356,0,20,7.1644883332899
"difference",0.366,0.012,87,5.72940380800058
"digitizing",0.356,0.002,32,6.72623340235875
"forecasted",0.354,0,39,6.54930269419967
"osezena",0.368,0.014,48,6.31007300513383
"regulated",0.404,0.05,575,3.93963043674415
"tumours",0.37,0.016,59,6.57670166838778
"india",0.398,0.044,620,4.32249015967795
"wallenius",0.424,0.07,387,5.39804667204614
"joacimholterlifecareno",0.38,0.026,40,6.47134115272996
"delta",0.362,0.008,46,6.94134478197569
"cubic",0.352,0,86,5.82948726655756
"gesture",0.352,0,113,5.77819397217001
"natural",0.378,0.026,1157,3.66043356618804
"scenarios",0.37,0.018,46,6.60487254535448
"supporting",0.356,0.004,655,3.74676164967654
"webinar",0.356,0.004,128,6.06587604462179
"positively",0.362,0.01,97,5.60634371524335
"crop",0.362,0.01,176,5.38109711373236
"aim",0.354,0.004,604,3.86495460540425
"deferred",0.352,0.002,102,5.95552798745293
"infozwipecom",0.35,0,12,7.67531395705589
"packaging",0.378,0.028,313,5.06647040603713
"secretary",0.35,0,94,5.67158423711175
"webstep",0.36,0.01,219,5.84273249330758
"løkke",0.4,0.05,168,5.64936110032704
"phases",0.35,0,192,5.01855705034123
"demonstration",0.46,0.11,140,5.54510009000263
"benchmark",0.35,0.002,76,6.20897688826247
"endorsement",0.348,0,33,6.72623340235875
"intuitive",0.348,0,108,5.54510009000263
"african",0.374,0.026,188,5.30040820248222
"gambling",0.414,0.068,103,6.37603097292563
"custody",0.364,0.018,76,6.69448470404417
"experiences",0.352,0.006,467,4.1940738677202
"harvesting",0.356,0.01,106,5.82948726655756
"volue",0.422,0.076,262,6.31007300513383
"upon",0.358,0.012,1098,3.27778313584605
"endúr",0.512,0.166,495,5.40663041573753
"orphan",0.346,0,113,5.79077275437687
"charging",0.364,0.02,212,5.68288379236569
"hcm",0.348,0.004,86,5.92611410224663
"jakarta",0.344,0,25,7.11569816912047
"powerful",0.344,0,154,5.21857818423459
"produced",0.344,0,513,4.0894828788414
"carriers",0.38,0.036,631,4.38566906129948
"almås",0.44,0.096,72,6.42255098856052
"humans",0.412,0.068,53,6.39902049115033
"endusers",0.356,0.012,49,6.35355811707357
"nonrecourse",0.344,0.002,30,6.79292477685742
"oilfield",0.452,0.11,120,5.81641518499021
"pembrolizumab",0.36,0.018,87,6.54930269419967
"refueling",0.35,0.008,103,5.94071290166779
"transmission",0.342,0,89,5.92611410224663
"targeted",0.342,0.002,497,4.12953534658263
"deploy",0.34,0,196,4.94528484923491
"nations",0.34,0,108,5.53524779355962
"shipping",0.394,0.054,2141,3.14450818635666
"serviced",0.34,0,23,7.02472639091474
"bemcentinib",0.47,0.132,308,6.35355811707357
"funds",0.358,0.02,335,4.58049078085767
"identifying",0.386,0.048,74,5.8697611656955
"powered",0.34,0.002,223,4.90794717879726
"ppa",0.338,0,53,6.72623340235875
"confirms",0.338,0,400,4.20957805425617
"manage",0.338,0,368,4.37332322547719
"profile",0.376,0.038,289,4.69216046570876
"journal",0.346,0.008,83,6.08268316293817
"interference",0.344,0.006,65,5.98583333694826
"motor",0.342,0.004,44,6.60487254535448
"est",0.352,0.016,123,5.54510009000263
"arising",0.35,0.014,40,6.52263444711751
"logging",0.34,0.004,53,6.289019595936
"meinkøhn",0.346,0.01,29,6.98216677649595
"priority",0.34,0.004,238,4.72649860328965
"used",0.336,0,2230,2.60588578311815
"akastor",0.342,0.006,262,5.47808937971967
"engines",0.336,0,142,5.59587241537606
"raytheon",0.338,0.002,55,7.11569816912047
"magnetic",0.346,0.01,189,4.94528484923491
"symposium",0.366,0.03,37,7.06917815348558
"yearly",0.336,0,119,5.4417217355488
"differentiated",0.334,0,71,6.01708588045236
"frequent",0.334,0,31,6.86438374083956
"highvolume",0.35,0.016,42,6.54930269419967
"norwaybased",0.334,0,23,7.06917815348558
"pellets",0.334,0,92,6.54930269419967
"plug",0.378,0.044,36,6.63386008222773
"refinery",0.374,0.04,125,6.08268316293817
"reuse",0.336,0.002,75,5.92611410224663
"venues",0.334,0,41,6.47134115272996
"cities",0.356,0.022,200,5.04222679442714
"temperatures",0.334,0,23,7.11569816912047
"commissioning",0.334,0.002,238,4.91847359178425
"tender",0.334,0.002,371,4.76205790532614
"supply",0.34,0.008,1953,2.96128936615572
"improvement",0.394,0.062,438,4.3195789494705
"unit",0.34,0.008,928,3.68171096463532
"dussafu",0.34,0.008,428,4.92377864401394
"spans",0.332,0,65,6.00133752348422
"practical",0.356,0.024,85,5.75350135957964
"datadriven",0.332,0,50,6.60487254535448
"pre",0.348,0.018,101,5.62762111369064
"assists",0.33,0,52,6.20897688826247
"effort",0.33,0,178,5.00692901234611
"halls",0.33,0,22,7.21578162767745
"visa",0.468,0.138,96,6.13486891610874
"effects",0.374,0.044,444,4.27134264851101
"replicates",0.336,0.006,60,6.06587604462179
"chartered",0.356,0.026,140,5.37272886406185
"oem",0.408,0.078,328,4.81788635487908
"defence",0.344,0.016,598,4.66305238155069
"garden",0.328,0,41,6.72623340235875
"supreme",0.382,0.054,77,6.26840030873327
"valuation",0.338,0.01,132,5.45974024105148
"several",0.328,0,2155,2.63081414900688
"execution",0.35,0.022,667,3.78179442319231
"holter",0.446,0.118,142,5.60634371524335
"virus",0.378,0.05,233,5.16300833307978
"incentives",0.328,0,46,6.42255098856052
"powerhouse",0.328,0,55,6.72623340235875
"documented",0.33,0.004,117,5.4240221584494
"molecules",0.326,0,51,6.3315792103548
"pharmaceuticals",0.35,0.024,101,5.94071290166779
"responses",0.398,0.072,303,5.16978802006516
"theoretical",0.326,0,28,6.90212406882241
"polights",0.332,0.006,61,6.06587604462179
"navamedics",0.346,0.02,88,6.24819760141575
"portfolios",0.418,0.092,205,5.3160335203853
"educational",0.326,0,55,6.26840030873327
"multicurrency",0.326,0,49,6.49665896071425
"decarbonising",0.324,0,37,6.66371304537741
"enjoyed",0.328,0.004,41,6.47134115272996
"funding",0.374,0.05,628,3.9719564837613
"investigating",0.326,0.002,98,5.67158423711175
"repaid",0.326,0.002,80,5.81641518499021
"revolving",0.326,0.002,186,5.17661398513556
"shareholding",0.324,0,248,4.89753041793901
"wind",0.354,0.03,1910,3.77334128748125
"remote",0.432,0.108,356,4.7178028963221
"amr",0.324,0,27,7.26984884894773
"chartering",0.324,0.002,134,5.4417217355488
"cso",0.34,0.018,85,5.89754072980258
"firstclass",0.322,0,22,7.11569816912047
"fuel",0.37,0.048,1661,3.51253223328056
"generated",0.324,0.002,309,4.56923362633304
"thin",0.394,0.072,717,4.70489949148619
"trustworthy",0.322,0,15,7.45217040574168
"visit",0.326,0.004,2179,2.55532612603227
"water",0.352,0.03,1700,3.18667758732375
"waters",0.322,0,143,5.29268615638831
"high",0.344,0.022,4092,2.19086286482755
"cellular",0.322,0,245,5.19040730726789
"density",0.34,0.018,63,6.15288742161142
"detection",0.356,0.036,429,4.81788635487908
"fouryear",0.328,0.008,63,6.17123656027962
"israel",0.34,0.02,58,6.90212406882241
"psvs",0.326,0.006,167,5.8697611656955
"valueadded",0.32,0,47,6.47134115272996
"enterprise",0.322,0.002,604,3.92777259029337
"pressure",0.334,0.014,301,4.68794993317242
"premium",0.36,0.04,493,4.28248482506425
"international",0.33,0.012,3305,2.36210797801411
"jsmithblancandotuscom",0.318,0,26,6.90212406882241
"wilh",0.396,0.078,149,6.17123656027962
"partner",0.32,0.002,2445,2.60379263740364
"supports",0.318,0,519,3.93963043674415
"matters",0.328,0.01,302,4.53981974112674
"biofilm",0.388,0.07,70,6.57670166838778
"dependence",0.318,0,16,7.45217040574168
"introducing",0.316,0,87,5.71756935035358
"measure",0.326,0.01,110,5.49678151273183
"metals",0.41,0.094,316,4.90794717879726
"nels",0.364,0.048,82,6.42255098856052
"tomorrow",0.326,0.01,169,5.12326800443026
"deployments",0.316,0,40,6.49665896071425
"demobilisation",0.322,0.006,28,7.02472639091474
"betspincom",0.348,0.034,28,7.1644883332899
"differentiation",0.326,0.012,32,6.75902322518174
"pollution",0.324,0.01,197,5.35619956211064
"publishes",0.316,0.002,51,6.24819760141575
"sheet",0.326,0.012,422,4.28810281736848
"vaccines",0.354,0.04,371,4.87195357614936
"safety",0.344,0.03,1262,3.31221533226753
"isaksen",0.356,0.042,126,5.74137999904729
"holdings",0.32,0.006,458,4.43012082387032
"usage",0.344,0.03,68,6.0330862217988
"proton",0.324,0.01,59,6.98216677649595
"ash",0.316,0.002,29,7.26984884894773
"ramp",0.314,0,66,5.98583333694826
"compliant",0.314,0.002,121,5.51582970770252
